event_date,fighter1,fighter2,pass_stat_f1,pass_stat_f2,str_stat_f1,str_stat_f2,sub_stat_f1,sub_stat_f2,td_stat_f1,td_stat_f2,winner
December 12 2014,Tecia Torres,Angela Magana,1,0,96,37,0,0,1,0,Tecia Torres
December 12 2014,Aisling Daly,Alex Chambers,4,1,16,12,1,0,1,1,Aisling Daly
December 12 2014,Angela Hill,Emily Peters Kagan,0,0,107,41,0,0,0,2,Angela Hill
December 06 2014,Robbie Lawler,Johny Hendricks,0,1,116,111,0,1,0,5,Robbie Lawler
December 06 2014,Anthony Pettis,Gilbert Melendez,1,0,30,27,1,0,0,1,Anthony Pettis
December 06 2014,Travis Browne,Brendan Schaub,5,0,25,5,0,0,1,1,Travis Browne
December 06 2014,Todd Duffee,Anthony Hamilton,0,0,8,2,0,0,0,0,Todd Duffee
December 06 2014,Tony Ferguson,Abel Trujillo,1,0,20,15,1,0,1,2,Tony Ferguson
December 06 2014,Urijah Faber,Francisco Rivera,0,0,19,15,1,0,0,0,Urijah Faber
December 06 2014,Josh Samman,Eddie Gordon,0,1,11,8,0,0,1,2,Josh Samman
December 06 2014,Corey Anderson,Justin Jones,3,0,45,28,0,1,7,0,Corey Anderson
December 06 2014,Raquel Pennington,Ashlee Evans-Smith,0,1,5,11,1,0,1,1,Raquel Pennington
December 06 2014,Sergio Pettis,Matt Hobar,0,2,78,36,2,0,0,2,Sergio Pettis
December 06 2014,Clay Collard,Alex White,0,1,60,58,2,1,3,1,Clay Collard
December 13 2014,Junior Dos Santos,Stipe Miocic,0,0,123,89,0,0,1,1,Junior Dos Santos
December 13 2014,Rafael Dos Anjos,Nate Diaz,5,0,77,13,0,0,2,0,Rafael Dos Anjos
December 13 2014,Alistair Overeem,Stefan Struve,0,0,17,2,0,0,1,0,Alistair Overeem
December 13 2014,Matt Mitrione,Gabriel Gonzaga,0,0,12,6,0,0,0,0,Matt Mitrione
December 13 2014,Joanna Jedrzejczyk,Claudia Gadelha,0,2,38,27,0,1,0,7,Joanna Jedrzejczyk
December 13 2014,John Moraga,Willie Gates,3,1,56,22,1,1,1,0,John Moraga
December 13 2014,Ben Saunders,Joe Riggs,0,0,4,2,0,0,0,1,Ben Saunders
December 13 2014,Drew Dober,Jamie Varner,2,0,5,4,1,0,0,0,Drew Dober
December 13 2014,Bryan Barberena,Joe Ellenberger,0,0,63,24,0,0,0,3,Bryan Barberena
December 13 2014,David Michaud,Garett Whiteley,4,0,77,75,0,0,4,0,David Michaud
December 13 2014,Henry Cejudo,Dustin Kimura,0,0,72,25,0,0,0,0,Henry Cejudo
December 13 2014,Ian Entwistle,Anthony Birchak,0,0,0,4,3,0,0,1,Ian Entwistle
January 31 2015,Anderson Silva,Nick Diaz,0,0,108,77,0,0,0,0,Anderson Silva
January 31 2015,Tyron Woodley,Kelvin Gastelum,0,0,27,32,0,0,0,0,Tyron Woodley
January 31 2015,Al Iaquinta,Joe Lauzon,0,0,59,32,0,0,1,0,Al Iaquinta
January 24 2015,Anthony Johnson,Alexander Gustafsson,0,0,30,10,0,0,0,0,Anthony Johnson
January 18 2015,Conor McGregor,Dennis Siver,1,0,64,32,0,0,0,0,Conor McGregor
January 31 2015,Thales Leites,Tim Boetsch,4,1,20,26,2,0,1,0,Thales Leites
January 31 2015,Thiago Alves,Jordan Mein,0,0,23,37,0,0,0,0,Thiago Alves
January 24 2015,Gegard Mousasi,Dan Henderson,0,0,4,4,0,0,0,0,Gegard Mousasi
January 24 2015,Ryan Bader,Phil Davis,0,0,26,35,0,0,1,0,Ryan Bader
January 24 2015,Sam Sicilia,Akira Corassani,0,0,10,10,0,0,0,0,Sam Sicilia
January 18 2015,Donald Cerrone,Benson Henderson,1,0,57,86,0,0,1,0,Donald Cerrone
January 18 2015,Uriah Hall,Ron Stallings,0,0,27,10,0,0,0,0,Uriah Hall
January 18 2015,Gleison Tibau,Norman Parke,0,0,38,43,0,0,2,0,Gleison Tibau
January 31 2015,Miesha Tate,Sara McMann,4,4,23,34,2,0,0,1,Miesha Tate
January 31 2015,Derek Brunson,Ed Herman,0,0,11,0,0,0,0,0,Derek Brunson
January 31 2015,John Lineker,Ian McCall,0,1,38,40,3,0,0,1,John Lineker
January 03 2015,Jon Jones,Daniel Cormier,0,0,92,58,0,0,3,1,Jon Jones
January 03 2015,Donald Cerrone,Myles Jury,2,0,37,15,2,0,1,1,Donald Cerrone
February 14 2015,Benson Henderson,Brandon Thatch,5,0,57,44,1,0,3,2,Benson Henderson
February 14 2015,Max Holloway,Cole Miller,0,0,57,31,0,0,1,0,Max Holloway
January 24 2015,Albert Tumenov,Nico Musoke,0,0,87,65,0,0,0,0,Albert Tumenov
January 24 2015,Kenny Robertson,Sultan Aliev,0,0,14,8,0,0,0,0,Kenny Robertson
January 24 2015,Makwan Amirkhani,Andy Ogle,0,0,6,0,0,0,0,0,Makwan Amirkhani
January 24 2015,Nikita Krylov,Stanislav Nedkov,0,0,13,4,1,0,0,0,Nikita Krylov
January 18 2015,Cathal Pendred,Sean Spencer,3,0,49,52,0,0,4,0,Cathal Pendred
January 18 2015,Lorenz Larkin,John Howard,0,0,29,10,0,0,0,0,Lorenz Larkin
January 18 2015,Chris Wade,Zhang Lipeng,3,0,47,28,0,0,4,0,Chris Wade
January 18 2015,Paddy Holohan,Shane Howell,7,0,42,22,2,0,3,0,Paddy Holohan
January 31 2015,Rafael Natal,Tom Watson,1,0,67,29,0,0,8,0,Rafael Natal
January 31 2015,Ildemar Alcantara,Richardson Moreira,1,0,21,15,0,0,0,0,Ildemar Alcantara
January 31 2015,Thiago Santos,Andy Enz,0,0,20,1,0,0,0,0,Thiago Santos
January 03 2015,Brad Tavares,Nate Marquardt,0,0,50,30,0,0,1,0,Brad Tavares
January 03 2015,Kyoji Horiguchi,Louis Gaudinot,0,0,44,23,0,2,1,0,Kyoji Horiguchi
January 03 2015,Hector Lombard,Joshua Burkman,2,0,53,42,0,0,2,0,Hector Lombard
January 03 2015,Paul Felder,Danny Castillo,0,0,33,21,0,0,0,0,Paul Felder
February 14 2015,Neil Magny,Kiichi Kunimoto,2,1,76,10,1,0,3,1,Neil Magny
February 14 2015,Daniel Kelly,Patrick Walsh,0,1,61,50,0,0,0,1,Daniel Kelly
February 14 2015,Kevin Lee,Michel Prazeres,3,1,62,33,3,0,4,3,Kevin Lee
February 14 2015,Ray Borg,Chris Kelades,6,1,19,4,4,0,5,0,Ray Borg
February 14 2015,Efrain Escudero,Rodrigo de Lima,0,3,94,24,0,0,2,3,Efrain Escudero
January 24 2015,Mairbek Taisumov,Anthony Christodoulou,0,0,37,9,0,0,2,0,Mairbek Taisumov
January 24 2015,Mirsad Bektic,Paul Redmond,13,0,34,2,0,0,2,0,Mirsad Bektic
January 24 2015,Viktor Pesta,Konstantin Erokhin,4,0,35,17,0,0,4,0,Viktor Pesta
January 24 2015,Neil Seery,Chris Beal,1,3,56,39,4,0,1,2,Neil Seery
January 18 2015,Johnny Case,Frankie Perez,6,0,59,16,0,1,4,1,Johnny Case
January 18 2015,Charles Rosa,Sean Soriano,10,0,37,69,4,0,5,3,Charles Rosa
January 18 2015,Sean O'Connell,Matt Van Buren,0,0,66,100,0,0,0,0,Sean O'Connell
January 18 2015,Joby Sanchez,Tateki Matsuda,4,0,58,55,1,0,2,0,Joby Sanchez
January 03 2015,Cody Garbrandt,Marcus Brimage,0,0,49,43,0,0,1,0,Cody Garbrandt
January 03 2015,Shawn Jordan,Jared Cannonier,0,0,12,10,0,0,0,0,Shawn Jordan
January 03 2015,Evan Dunham,Rodrigo Damm,0,0,152,47,0,0,1,0,Evan Dunham
January 03 2015,Omari Akhmedov,Mats Nilsson,0,1,64,33,0,3,5,5,Omari Akhmedov
January 03 2015,Marion Reneau,Alexis Dufresne,0,0,85,28,0,0,0,0,Marion Reneau
February 14 2015,Chas Skelly,Jim Alers,0,1,42,33,0,1,0,1,Chas Skelly
February 14 2015,Zach Makovsky,Tim Elliott,8,1,21,43,0,0,6,1,Zach Makovsky
February 14 2015,James Moontasri,Cody Pfister,1,0,32,12,1,0,0,0,James Moontasri
February 28 2015,Ronda Rousey,Cat Zingano,0,0,0,0,1,0,0,0,Ronda Rousey
February 28 2015,Holly Holm,Raquel Pennington,0,0,44,40,0,0,0,0,Holly Holm
February 28 2015,Jake Ellenberger,Josh Koscheck,1,0,15,7,1,0,0,1,Jake Ellenberger
February 28 2015,Alan Jouban,Richard Walsh,0,0,12,10,0,0,0,0,Alan Jouban
February 28 2015,Tony Ferguson,Gleison Tibau,1,0,11,2,2,0,1,0,Tony Ferguson
February 28 2015,Roan Carneiro,Mark Munoz,2,0,1,0,1,0,0,0,Roan Carneiro
February 28 2015,Roman Salazar,Norifumi Yamamoto,0,0,16,19,0,0,1,0,Roman Salazar
February 28 2015,Tim Means,Dhiego Lima,0,0,23,7,0,0,0,0,Tim Means
March 21 2015,Demian Maia,Ryan LaFlare,14,0,36,25,2,0,5,0,Demian Maia
March 21 2015,Erick Silva,Josh Koscheck,0,0,14,4,1,0,0,0,Erick Silva
February 28 2015,Derrick Lewis,Ruan Potts,2,1,53,7,0,1,0,1,Derrick Lewis
February 28 2015,Valmir Lazaro,James Krause,0,0,87,87,0,0,0,0,Valmir Lazaro
February 28 2015,Masio Fullen,Alex Torres,0,0,41,37,0,0,1,2,Masio Fullen
March 21 2015,Leonardo Santos,Anthony Rocco Martin,2,0,12,14,1,0,1,0,Leonardo Santos
March 21 2015,Amanda Nunes,Shayna Baszler,0,0,15,1,0,0,0,0,Amanda Nunes
March 21 2015,Gilbert Burns,Alex Oliveira,2,0,17,29,2,0,2,0,Gilbert Burns
March 21 2015,Godofredo Pepey,Andre Fili,0,0,1,1,1,0,0,0,Godofredo Pepey
February 22 2015,Frank Mir,Antonio Silva,0,0,10,1,0,0,0,0,Frank Mir
February 22 2015,Michael Johnson,Edson Barboza,0,0,38,31,0,0,1,0,Michael Johnson
February 22 2015,Sam Alvey,Cezar Ferreira,0,0,4,13,0,0,0,0,Sam Alvey
February 22 2015,Adriano Martins,Rustam Khabilov,3,0,12,18,0,0,3,0,Adriano Martins
March 14 2015,Rafael Dos Anjos,Anthony Pettis,5,0,90,54,0,0,9,0,Rafael Dos Anjos
March 14 2015,Joanna Jedrzejczyk,Carla Esparza,0,0,53,4,0,0,0,1,Joanna Jedrzejczyk
March 14 2015,Johny Hendricks,Matt Brown,5,0,36,23,0,0,9,0,Johny Hendricks
March 14 2015,Alistair Overeem,Roy Nelson,0,0,62,23,0,0,0,0,Alistair Overeem
March 21 2015,Francisco Trinaldo,Akbarh Arreola,0,0,39,34,0,0,3,0,Francisco Trinaldo
March 21 2015,Kevin Souza,Katsunori Kikuno,0,0,5,1,0,0,0,0,Kevin Souza
March 21 2015,Leandro Silva,Drew Dober,2,0,25,22,1,0,2,0,Leandro Silva
March 21 2015,Leonardo Mafra,Cain Carrizosa,9,0,94,44,0,0,5,0,Leonardo Mafra
March 21 2015,Christos Giagos,Jorge de Oliveira,4,0,18,0,1,0,1,0,Christos Giagos
February 22 2015,Frankie Saenz,Iuri Alcantara,1,3,44,31,0,0,3,2,Frankie Saenz
February 22 2015,Santiago Ponzinibbio,Sean Strickland,0,0,50,44,0,0,1,2,Santiago Ponzinibbio
February 22 2015,Marion Reneau,Jessica Andrade,0,0,6,6,1,0,0,0,Marion Reneau
February 22 2015,Matt Dwyer,William Patolino,0,0,13,8,0,0,0,0,Matt Dwyer
March 14 2015,Henry Cejudo,Chris Cariaso,7,0,50,22,1,0,6,0,Henry Cejudo
March 14 2015,Ross Pearson,Sam Stout,0,0,25,23,0,0,0,0,Ross Pearson
March 14 2015,Elias Theodorou,Roger Narvaez,0,0,39,16,0,0,2,0,Elias Theodorou
March 14 2015,Beneil Dariush,Daron Cruickshank,4,0,27,17,2,0,1,0,Beneil Dariush
March 14 2015,Jared Rosholt,Josh Copeland,2,0,22,9,0,0,2,0,Jared Rosholt
March 14 2015,Ryan Benoit,Sergio Pettis,0,1,28,39,0,0,1,1,Ryan Benoit
March 21 2015,Fredy Serrano,Bentley Syler,1,0,20,15,0,0,2,0,Fredy Serrano
February 22 2015,Mike de la Torre,Tiago Trator,0,0,16,7,0,0,0,0,Mike de la Torre
February 22 2015,Douglas Silva de Andrade,Cody Gibson,2,0,39,30,0,0,0,0,Douglas Silva de Andrade
February 22 2015,Ivan Jorge,Josh Shockley,4,1,25,22,1,0,3,0,Ivan Jorge
March 14 2015,Joe Duffy,Jake Lindsey,0,0,15,6,0,0,0,0,Joe Duffy
March 14 2015,Germaine de Randamie,Larissa Pacheco,0,0,29,8,0,0,0,0,Germaine de Randamie
May 09 2015,Stipe Miocic,Mark Hunt,5,0,113,33,0,0,6,0,Stipe Miocic
May 09 2015,Robert Whittaker,Brad Tavares,0,0,10,2,0,0,0,0,Robert Whittaker
May 09 2015,Sean O'Connell,Anthony Perosh,0,0,20,3,0,0,0,0,Sean O'Connell
May 09 2015,James Vick,Jake Matthews,1,0,10,4,1,0,0,1,James Vick
May 09 2015,Dan Hooker,Hatsu Hioki,0,1,21,32,0,0,0,2,Dan Hooker
May 09 2015,Kyle Noke,Jonavin Webb,1,2,31,23,0,2,0,2,Kyle Noke
May 09 2015,Sam Alvey,Daniel Kelly,0,0,8,2,0,0,0,0,Sam Alvey
May 09 2015,Bec Rawlings,Lisa Ellis,2,1,21,7,1,0,0,1,Bec Rawlings
May 09 2015,Bradley Scott,Dylan Andrews,2,0,42,25,1,1,1,1,Bradley Scott
May 09 2015,Alex Chambers,Kailin Curran,0,1,44,81,2,0,2,2,Alex Chambers
May 09 2015,Brendan O'Reilly,Vik Grujic,2,1,42,59,1,1,6,1,Brendan O'Reilly
May 09 2015,Ben Nguyen,Alptekin Ozkilic,0,0,27,15,0,0,0,1,Ben Nguyen
May 16 2015,Frankie Edgar,Urijah Faber,2,0,83,48,0,0,5,0,Frankie Edgar
May 16 2015,Gegard Mousasi,Costas Philippou,6,0,56,9,0,0,4,0,Gegard Mousasi
May 16 2015,Mark Munoz,Luke Barnatt,3,0,35,42,0,0,9,1,Mark Munoz
May 30 2015,Carlos Condit,Thiago Alves,5,0,75,34,0,1,2,0,Carlos Condit
May 16 2015,Neil Magny,Hyun Gyu Lim,6,0,43,15,0,0,2,0,Neil Magny
May 16 2015,Phillipe Nover,Yui Chul Nam,0,3,12,29,0,1,6,2,Phillipe Nover
May 30 2015,Charles Oliveira,Nik Lentz,2,5,64,37,2,1,1,2,Charles Oliveira
May 30 2015,Alex Oliveira,KJ Noons,2,0,3,7,1,0,3,0,Alex Oliveira
May 30 2015,Francimar Barroso,Ryan Jimmo,0,0,46,35,0,0,0,0,Francimar Barroso
May 16 2015,Levan Makashvili,Mark Eddiva,4,0,27,32,0,0,7,0,Levan Makashvili
May 16 2015,Jon Tuck,Tae Hyun Bang,2,0,13,12,1,0,0,1,Jon Tuck
May 16 2015,Kajan Johnson,Zhang Lipeng,1,1,20,20,1,0,3,1,Kajan Johnson
May 30 2015,Francisco Trinaldo,Norman Parke,0,2,66,25,0,0,0,4,Francisco Trinaldo
May 30 2015,Darren Till,Wendell Oliveira,1,0,25,22,0,0,0,0,Darren Till
May 30 2015,Rony Jason,Damon Jackson,0,0,5,5,1,0,0,3,Rony Jason
May 16 2015,Jingliang Li,Dhiego Lima,0,0,13,6,0,0,0,0,Jingliang Li
May 16 2015,Ning Guangyou,Royston Wee,0,0,46,18,0,0,2,0,Ning Guangyou
May 16 2015,Jon Delos Reyes,Roldan Sangcha-an,3,3,23,27,3,0,1,2,Jon Delos Reyes
May 30 2015,Jussier Formiga,Wilson Reis,4,0,21,28,0,0,4,0,Jussier Formiga
May 30 2015,Nicolas Dalby,Elizeu Zaleski dos Santos,1,0,41,57,0,0,6,0,Nicolas Dalby
May 30 2015,Mirsad Bektic,Lucas Martins,2,0,39,7,0,0,3,0,Mirsad Bektic
May 16 2015,Yao Zhikui,Nolan Ticman,0,0,9,52,0,0,1,0,Yao Zhikui
May 30 2015,Juliana Lima,Ericka Almeida,0,0,41,13,0,0,3,0,Juliana Lima
May 30 2015,Tom Breese,Luiz Dutra,1,0,26,21,0,0,0,0,Tom Breese
June 13 2015,Fabricio Werdum,Cain Velasquez,0,1,96,88,1,0,1,4,Fabricio Werdum
June 13 2015,Eddie Alvarez,Gilbert Melendez,0,0,31,37,0,0,3,0,Eddie Alvarez
June 13 2015,Kelvin Gastelum,Nate Marquardt,2,0,59,18,0,0,1,0,Kelvin Gastelum
June 13 2015,Yair Rodriguez,Charles Rosa,1,4,56,39,2,0,1,5,Yair Rodriguez
June 13 2015,Tecia Torres,Angela Hill,4,0,32,27,0,0,2,0,Tecia Torres
June 13 2015,Henry Cejudo,Chico Camus,0,0,62,48,0,0,1,0,Henry Cejudo
June 13 2015,Efrain Escudero,Drew Dober,0,0,1,0,1,0,0,0,Efrain Escudero
June 13 2015,Patrick Williams,Alejandro Perez,0,0,2,0,1,0,0,0,Patrick Williams
June 13 2015,Johnny Case,Francisco Trevino,6,1,40,34,0,0,4,0,Johnny Case
June 13 2015,Cathal Pendred,Augusto Montano,3,0,17,21,0,0,4,0,Cathal Pendred
June 13 2015,Gabriel Benitez,Clay Collard,1,3,60,34,1,0,0,6,Gabriel Benitez
May 23 2015,Daniel Cormier,Anthony Johnson,4,0,23,23,3,0,3,1,Daniel Cormier
May 23 2015,Chris Weidman,Vitor Belfort,2,0,46,18,0,0,1,0,Chris Weidman
May 23 2015,Donald Cerrone,John Makdessi,0,0,71,72,0,0,0,0,Donald Cerrone
May 23 2015,Andrei Arlovski,Travis Browne,0,0,51,15,0,0,0,0,Andrei Arlovski
May 23 2015,Joseph Benavidez,John Moraga,8,0,63,42,0,0,4,0,Joseph Benavidez
May 23 2015,John Dodson,Zach Makovsky,1,0,31,37,0,0,2,0,John Dodson
May 23 2015,Dong Hyun Kim,Joshua Burkman,2,0,30,20,1,0,1,0,Dong Hyun Kim
May 23 2015,Rafael Natal,Uriah Hall,2,0,45,43,0,0,1,1,Rafael Natal
June 27 2015,Yoel Romero,Lyoto Machida,1,0,42,31,0,0,1,0,Yoel Romero
June 27 2015,Lorenz Larkin,Santiago Ponzinibbio,1,0,64,33,0,0,0,0,Lorenz Larkin
May 23 2015,Colby Covington,Mike Pyle,2,2,26,16,0,2,2,0,Colby Covington
May 23 2015,Islam Makhachev,Leo Kuntz,3,0,32,7,1,0,3,0,Islam Makhachev
May 23 2015,Justin Scoggins,Joshua Sampo,0,0,64,35,0,0,1,1,Justin Scoggins
June 27 2015,Antonio Carlos Junior,Eddie Gordon,4,0,40,12,1,0,4,0,Antonio Carlos Junior
June 27 2015,Thiago Santos,Steve Bosse,0,0,3,0,0,0,0,0,Thiago Santos
June 27 2015,Hacran Dias,Levan Makashvili,1,1,17,37,1,0,3,2,Hacran Dias
June 06 2015,Dan Henderson,Tim Boetsch,0,0,12,3,0,0,0,0,Dan Henderson
June 06 2015,Ben Rothwell,Matt Mitrione,0,0,5,8,1,0,0,0,Ben Rothwell
June 06 2015,Dustin Poirier,Yancy Medeiros,1,0,27,6,1,0,1,0,Dustin Poirier
June 27 2015,Alex Oliveira,Joe Merritt,6,1,11,23,2,0,5,0,Alex Oliveira
June 27 2015,Leandro Silva,Lewis Gonzalez,3,2,28,21,0,0,3,2,Leandro Silva
June 27 2015,Tony Sims,Steve Montgomery,0,0,10,9,0,0,0,0,Tony Sims
June 20 2015,Joanna Jedrzejczyk,Jessica Penne,0,0,126,25,0,0,0,0,Joanna Jedrzejczyk
June 20 2015,Tatsuya Kawajiri,Dennis Siver,5,0,22,22,0,1,4,0,Tatsuya Kawajiri
June 06 2015,Brian Ortega,Thiago Tavares,2,4,41,39,1,0,0,6,Brian Ortega
June 06 2015,Anthony Birchak,Joe Soto,0,0,16,1,0,0,0,0,Anthony Birchak
June 06 2015,Francisco Rivera,Alex Caceres,0,0,5,0,0,0,0,0,Francisco Rivera
June 27 2015,Sirwan Kakai,Danny Martinez,1,0,52,59,0,0,5,0,Sirwan Kakai
June 20 2015,Peter Sobotta,Steve Kennedy,2,0,6,3,1,0,2,0,Peter Sobotta
June 20 2015,Nick Hein,Lukasz Sajewski,1,0,54,26,0,0,1,0,Nick Hein
June 20 2015,Makwan Amirkhani,Masio Fullen,1,0,0,1,2,0,1,0,Makwan Amirkhani
June 20 2015,Mairbek Taisumov,Alan Patrick,0,0,23,17,0,0,0,0,Mairbek Taisumov
June 20 2015,Arnold Allen,Alan Omer,0,2,23,35,1,0,1,2,Arnold Allen
June 06 2015,Shawn Jordan,Derrick Lewis,5,0,23,6,0,0,3,0,Shawn Jordan
June 06 2015,Omari Akhmedov,Brian Ebersole,0,0,15,2,0,0,0,0,Omari Akhmedov
June 06 2015,Chris Wade,Christos Giagos,3,1,32,28,0,0,4,0,Chris Wade
June 06 2015,Joe Proctor,Justin Edwards,0,0,67,63,3,0,0,2,Joe Proctor
June 06 2015,Jake Collier,Ricardo Abreu,0,1,67,47,0,0,0,3,Jake Collier
June 06 2015,Jose Quinonez,Leonardo Morales,3,0,2,3,2,0,1,0,Jose Quinonez
June 20 2015,Noad Lahat,Niklas Backstrom,4,4,62,11,1,1,1,4,Noad Lahat
June 20 2015,Scott Askham,Antonio Dos Santos,0,0,11,11,0,0,0,0,Scott Askham
June 20 2015,Magomed Mustafaev,Piotr Hallmann,0,0,18,29,0,0,0,2,Magomed Mustafaev
June 20 2015,Taylor Lapilus,Ulka Sasaki,0,0,31,16,0,0,0,1,Taylor Lapilus
July 11 2015,Conor McGregor,Chad Mendes,0,2,46,31,0,0,0,4,Conor McGregor
July 11 2015,Robbie Lawler,Rory MacDonald,0,0,70,86,0,0,0,0,Robbie Lawler
July 11 2015,Jeremy Stephens,Dennis Bermudez,0,1,38,35,0,0,0,1,Jeremy Stephens
July 11 2015,Gunnar Nelson,Brandon Thatch,3,0,6,8,1,0,0,0,Gunnar Nelson
July 11 2015,Thomas Almeida,Brad Pickett,0,0,24,20,0,0,0,0,Thomas Almeida
July 11 2015,Matt Brown,Tim Means,0,0,25,16,1,0,1,0,Matt Brown
July 11 2015,Alex Garcia,Mike Swick,5,0,24,19,0,0,5,0,Alex Garcia
July 11 2015,John Howard,Cathal Pendred,0,0,48,45,0,1,0,0,John Howard
July 11 2015,Cody Garbrandt,Henry Briones,3,0,64,35,0,0,3,0,Cody Garbrandt
July 11 2015,Louis Smolka,Neil Seery,9,0,23,21,5,3,6,0,Louis Smolka
July 11 2015,Cody Pfister,Yosdenis Cedeno,5,0,15,26,0,1,5,0,Cody Pfister
July 15 2015,Frank Mir,Todd Duffee,0,0,16,9,0,0,0,0,Frank Mir
July 15 2015,Tony Ferguson,Josh Thomson,0,0,83,33,2,0,0,1,Tony Ferguson
July 15 2015,Holly Holm,Marion Reneau,0,0,65,26,0,0,1,0,Holly Holm
July 15 2015,Manvel Gamburyan,Scott Jorgensen,0,0,42,36,2,0,5,1,Manvel Gamburyan
July 15 2015,Kevin Lee,James Moontasri,1,0,9,6,1,0,1,0,Kevin Lee
July 15 2015,Alan Jouban,Matt Dwyer,0,0,51,29,0,0,1,0,Alan Jouban
July 15 2015,Sam Sicilia,Yaotzin Meza,2,1,12,18,4,1,2,1,Sam Sicilia
July 15 2015,Jessica Andrade,Sarah Moras,7,1,50,18,0,1,3,0,Jessica Andrade
July 15 2015,Rani Yahya,Masanori Kanehara,0,0,24,24,2,0,4,0,Rani Yahya
July 15 2015,Sean Strickland,Igor Araujo,1,0,71,39,2,0,3,0,Sean Strickland
July 15 2015,Kevin Casey,Ildemar Alcantara,2,2,41,20,0,0,1,0,Kevin Casey
July 15 2015,Lyman Good,Andrew Craig,1,0,55,20,0,0,0,0,Lyman Good
July 12 2015,Stephen Thompson,Jake Ellenberger,1,0,20,5,0,0,1,0,Stephen Thompson
July 12 2015,Kamaru Usman,Hayder Hassan,5,0,15,3,1,0,6,0,Kamaru Usman
July 12 2015,Michael Graves,Vicente Luque,4,0,27,28,0,1,7,0,Michael Graves
July 12 2015,Jorge Masvidal,Cezar Ferreira,0,1,12,7,0,0,0,1,Jorge Masvidal
July 12 2015,Michelle Waterson,Angela Magana,9,0,47,8,4,1,3,1,Michelle Waterson
July 12 2015,Maximo Blanco,Mike de la Torre,0,0,4,1,0,0,0,0,Maximo Blanco
July 12 2015,Josh Samman,Caio Magalhaes,1,0,12,3,1,0,0,0,Josh Samman
July 12 2015,Jerrod Sanders,Russell Doane,8,6,15,13,3,3,3,1,Jerrod Sanders
July 12 2015,Trevor Smith,Dan Miller,2,0,51,25,0,1,1,0,Trevor Smith
July 12 2015,George Sullivan,Dominic Waters,2,4,54,13,3,0,2,5,George Sullivan
July 12 2015,Willie Gates,Darrell Montague,0,0,19,4,0,0,0,0,Willie Gates
July 25 2015,TJ Dillashaw,Renan Barao,0,0,117,62,0,0,0,0,TJ Dillashaw
July 25 2015,Miesha Tate,Jessica Eye,3,0,58,56,2,0,1,0,Miesha Tate
July 25 2015,Edson Barboza,Paul Felder,0,0,64,47,0,0,0,0,Edson Barboza
July 25 2015,Joe Lauzon,Takanori Gomi,1,0,15,7,0,0,1,0,Joe Lauzon
July 25 2015,Tom Lawlor,Gian Villante,0,0,22,31,0,0,0,1,Tom Lawlor
July 25 2015,Jim Miller,Danny Castillo,2,2,45,35,0,0,2,0,Jim Miller
July 25 2015,Ben Saunders,Kenny Robertson,0,1,98,91,0,0,0,2,Ben Saunders
July 25 2015,Bryan Caraway,Eddie Wineland,0,0,61,52,0,0,0,0,Bryan Caraway
July 25 2015,James Krause,Daron Cruickshank,1,0,10,6,1,0,1,0,James Krause
July 25 2015,Andrew Holbrook,Ramsey Nijem,0,5,20,29,2,0,0,6,Andrew Holbrook
July 25 2015,Elizabeth Phillips,Jessamyn Duke,6,1,49,36,1,3,2,2,Elizabeth Phillips
July 25 2015,Zak Cummings,Dominique Steele,0,0,14,2,0,0,0,0,Zak Cummings
July 18 2015,Michael Bisping,Thales Leites,0,0,115,79,0,0,0,1,Michael Bisping
July 18 2015,Evan Dunham,Ross Pearson,2,0,26,16,1,0,5,0,Evan Dunham
July 18 2015,Joe Duffy,Ivan Jorge,0,0,8,7,1,0,0,0,Joe Duffy
August 08 2015,Glover Teixeira,Ovince Saint Preux,11,2,53,30,1,0,5,0,Glover Teixeira
August 01 2015,Ronda Rousey,Bethe Correia,0,0,19,9,0,0,0,0,Ronda Rousey
July 18 2015,Joanne Calderwood,Cortney Casey,2,0,90,57,0,0,3,0,Joanne Calderwood
July 18 2015,Leon Edwards,Pawel Pawlak,2,0,36,24,0,0,0,0,Leon Edwards
July 18 2015,Stevie Ray,Leonardo Mafra,0,0,19,23,0,0,0,0,Stevie Ray
August 08 2015,Beneil Dariush,Michael Johnson,0,0,75,84,0,0,0,0,Beneil Dariush
August 08 2015,Derek Brunson,Sam Alvey,0,0,27,4,0,0,0,0,Derek Brunson
August 08 2015,Jared Rosholt,Tim Johnson,3,0,19,26,1,0,2,3,Jared Rosholt
August 08 2015,Amanda Nunes,Sara McMann,1,0,27,2,1,0,0,0,Amanda Nunes
August 23 2015,Max Holloway,Charles Oliveira,0,0,14,5,0,0,0,0,Max Holloway
August 23 2015,Neil Magny,Erick Silva,3,2,68,29,0,0,4,3,Neil Magny
August 23 2015,Patrick Cote,Joshua Burkman,1,1,60,45,0,0,0,1,Patrick Cote
August 01 2015,Mauricio Rua,Rogerio Nogueira,2,0,53,63,0,1,2,0,Mauricio Rua
August 01 2015,Glaico Franca,Fernando Bruno,3,1,23,20,1,0,4,2,Glaico Franca
August 01 2015,Reginaldo Vieira,Dileno Lopes,1,1,59,46,2,3,0,3,Reginaldo Vieira
August 01 2015,Stefan Struve,Minotauro Nogueira,0,1,93,59,0,0,0,1,Stefan Struve
